JUDGE,AG_RTD_TEMP_GLASS_OUT,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT2,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_TEMP_HOOD_START,PHOS_FIRE_EXHAUST_HEAT3,BUS_DEVELOP_TEMP_TANK1,AG_EXPOSURE_TEMP_MASK,PHOS_FIRE_EXHAUST_HEAT2,TAT_6PHOS_4FIRE,TAT_3BUS_2FIRE,TAT_4DIELEC_FIRE,TAT_8AGING,TAT_1BLACK_1PRINT,TAT_1BLACK_2RTD,TAT_2AG_2RTD,TAT_6PHOS_1R_1DISPENSER
양품,47.4,30.8,2126,167.9,155.4,4490,23.397,23.593000000000004,4017.0,7110,6687,6453,9750,88,210,72,78
양품,43.4,31.1,2128,167.0,145.0,4461,23.427,23.674,3996.0,6835,6807,6513,9750,89,220,72,78
양품,40.0,30.88,2205,166.0,134.0,4470,23.5,23.636,4165.0,7115,6927,6480,10074,86,210,75,78
명점,49.8,31.2,2152,166.9,142.0,4465,23.354,23.682,4003.0,7200,7347,6480,10076,88,220,69,80
양품,43.9,30.529,2155,165.4,155.6,4464,23.5,23.651,3971.0,7165,6987,6507,9750,86,210,69,78
양품,45.1,30.8,2140,167.5,93.0,4511,23.401,23.614,4072.0,7110,6687,6453,9750,88,210,69,78
양품,43.1,30.998,2170,168.1,98.0,4483,23.381999999999998,23.64,4099.0,7136,7500,6453,10076,85,220,72,78
양품,44.6,31.4,2135,166.4,137.0,4455,23.5,23.426,4067.0,7200,6813,6420,10075,86,220,69,76
양품,44.0,31.0,2127,168.4,155.9,4447,23.1,23.555999999999997,3963.0,6960,6813,6600,9750,80,240,69,78
양품,46.1,30.954,2174,166.1,109.0,4446,23.5,23.441999999999997,3983.0,7140,7110,6420,9750,88,210,69,78
양품,40.2,31.4,2188,167.3,112.0,4478,23.451,23.644000000000002,4004.0,7315,6960,6420,9750,88,220,69,90
양품,40.3,30.915,2133,167.7,108.0,4469,23.355,23.42,4011.0,7140,7467,6447,10074,88,210,69,80
양품,44.8,31.096,2162,168.2,103.0,4490,23.381999999999998,23.668000000000003,4097.0,7214,7530,6447,10075,88,220,72,78
양품,45.2,31.052,2194,167.8,118.0,4454,23.401,23.664,3984.0,8970,7233,6567,10076,88,220,69,76
양품,46.3,30.0,2168,166.4,152.3,4452,22.811999999999998,23.272,4078.0,6964,6747,6480,10076,98,210,69,80
양품,42.6,31.4,2207,166.8,125.0,4663,23.427,23.733,4097.0,7290,6900,6453,10076,88,220,69,80
양품,46.0,30.552,2172,167.2,126.0,4460,23.379,23.642,4024.0,6750,7047,6480,10074,86,210,69,84
양품,46.5,31.4,2196,167.2,131.0,4503,23.445999999999998,23.623,3978.0,7260,6867,6453,10076,86,230,72,78
양품,44.0,31.0,2127,168.0,135.0,4422,23.1,23.555999999999997,3967.0,6960,6813,6600,10074,80,240,69,80
양품,46.2,31.4,2282,165.6,136.0,4452,23.5,23.794,4083.0,7016,7017,6480,9750,86,250,63,78
양품,38.9,31.4,2137,166.3,119.0,4455,23.5,23.703000000000003,4010.0,7200,6837,6453,9750,86,240,74,78
양품,46.5,30.8,2121,167.6,131.0,4463,23.4,23.653000000000002,4094.0,6986,6687,6573,10075,86,210,69,80
양품,46.1,31.2,2117,167.3,116.0,4429,23.29,23.603,4048.0,6784,7053,6540,10074,98,220,69,80
양품,46.0,30.921,2173,168.5,98.0,4446,23.404,23.614,3988.0,7230,6840,6447,10076,88,220,69,98
명점,47.3,31.1,2076,167.0,103.0,4425,23.326,23.6,3970.0,7080,7107,6753,10074,88,220,72,80
양품,44.4,31.081,2137,168.2,124.0,4496,23.401999999999997,23.4,4014.0,6900,7293,6600,10074,88,220,72,78
양품,41.8,30.624000000000002,2189,168.0,137.0,4492,23.401,23.659000000000002,4007.0,6875,7080,6540,10074,89,210,69,78
양품,37.7,31.320999999999998,2117,168.3,137.0,4469,23.401,23.351999999999997,3965.0,6810,6987,6537,10076,98,220,69,78
양품,46.6,31.0,2172,166.5,155.5,4437,23.143,23.4,4018.0,6845,6720,6600,9751,80,240,69,100
양품,46.3,31.4,2139,166.3,142.0,4490,23.49,23.409000000000002,4247.0,7200,6840,6453,10074,86,210,69,80
양품,46.5,31.4,2196,166.9,129.0,4472,23.445999999999998,23.623,4211.0,7290,6867,6453,10074,86,230,72,80
양품,44.7,31.199,2183,166.9,130.0,4472,23.395,23.396,4082.0,6990,7440,6480,10073,86,220,72,78
양품,43.2,31.0,2116,166.6,90.0,4431,23.1,23.394000000000002,4052.0,6814,6813,6573,9750,78,230,66,80
양품,46.7,30.583000000000002,2122,166.9,156.1,4466,23.5,23.658,4108.0,7140,6780,6480,10074,86,210,72,78
양품,43.7,31.111,2147,164.7,134.0,4476,23.383000000000003,23.462,4094.0,6874,7467,6600,10074,86,220,69,80
양품,43.3,31.4,2161,164.5,137.0,4434,23.5,23.665,4029.0,7020,7020,6453,10076,86,210,69,80
양품,46.3,30.526999999999997,2155,166.2,90.0,4452,23.404,23.484,4111.0,7115,6927,6453,10076,88,210,72,80
양품,43.6,30.694000000000003,2222,166.6,156.0,4454,23.5,23.5,4048.0,7140,6780,6480,10074,86,210,69,78
양품,42.5,31.4,2169,164.2,124.0,4464,23.5,23.704,4071.0,7020,7047,6453,9750,86,210,69,84
양품,45.2,30.875,2152,167.2,154.0,4451,23.4,23.453000000000003,4059.0,8996,7440,6573,9749,88,210,74,80
양품,43.6,31.339000000000002,2170,168.3,124.0,4431,23.401,23.639,4052.0,6840,6987,6507,10076,100,210,69,80
양품,44.9,30.7,2220,167.9,156.1,4440,23.409000000000002,23.51,3993.0,7050,6933,6453,9749,88,210,72,78
양품,45.4,31.4,2148,165.3,133.0,4459,23.441,23.4,4076.0,7290,6873,6480,10076,98,210,69,78
양품,39.2,30.913,2204,167.1,159.0,4465,23.4,23.629,4095.0,8970,7440,6573,9750,86,210,72,78
양품,42.5,30.765,2117,168.2,155.5,4448,23.139,23.455,4003.0,6865,6753,6600,10077,78,240,74,78
양품,46.0,30.0,2168,166.4,152.3,4452,22.8,23.2,4078.0,6964,6753,6480,10076,100,210,72,80
양품,47.0,30.541,2134,166.9,100.0,4717,23.489,23.666999999999998,4000.0,7115,6840,6480,10076,88,210,72,80
양품,44.7,31.199,2183,167.8,93.0,4483,23.395,23.396,4096.0,7020,7440,6480,10077,86,220,72,80
양품,40.8,30.0,2168,167.6,130.0,4417,22.802,23.236,3951.0,6990,6807,6480,10076,100,220,69,78
양품,42.1,30.6,2151,165.4,155.6,4464,23.5,23.671,3971.0,7165,6933,6480,10075,84,210,72,78
양품,45.2,30.875,2152,165.1,137.0,4464,23.4,23.453000000000003,4087.0,8970,7440,6573,9750,88,210,74,78
양품,44.5,31.034000000000002,2183,168.4,104.0,4436,23.357,23.645,4006.0,7115,7413,6420,10075,88,210,75,78
양품,47.3,30.0,2168,167.9,90.0,4440,22.808000000000003,23.28,4032.0,6960,6720,6480,10073,98,220,63,80
양품,45.9,31.4,2156,165.7,117.0,4446,23.5,23.803,4091.0,7016,7053,6507,9750,86,230,72,80
양품,46.2,30.8,2027,168.2,142.0,4394,23.399,23.644000000000002,3934.0,7050,6960,6600,10075,86,220,69,82
양품,46.6,31.4,2177,164.8,134.0,4452,23.503,23.425,4072.0,6994,7020,6447,10076,88,220,69,80
양품,39.2,31.139,2133,165.9,109.0,4456,23.199,23.401999999999997,3995.0,6840,6807,6660,10073,78,250,69,100
양품,45.4,31.316999999999997,2151,166.8,131.0,4481,23.5,23.409000000000002,3979.0,7200,7047,6480,10074,88,210,75,78
양품,41.3,31.206999999999997,2160,167.9,93.0,4483,23.5,23.404,4003.0,7110,7053,6507,10074,88,210,72,80
양품,45.3,30.872,2198,167.7,119.0,4451,23.38,23.4,4078.0,7110,7320,6480,10075,88,220,72,78
양품,42.7,31.0,2189,167.1,155.3,4443,23.1,23.645,4022.0,6840,6813,6540,10074,80,240,72,80
양품,38.8,30.805,2162,168.5,159.0,4425,23.401999999999997,23.63,3950.0,6815,6987,6507,10076,98,210,69,78
양품,42.9,31.0,2190,168.4,156.0,4485,23.139,23.629,4050.0,6844,6687,6633,9750,78,240,69,78
양품,44.6,30.75,2186,167.9,131.0,4458,23.384,23.374000000000002,4053.0,6780,6987,6420,10075,86,210,72,82
명점,47.0,30.9,2112,166.9,100.0,4433,23.4,23.644000000000002,4088.0,6720,7140,6513,9750,86,220,69,78
양품,43.6,30.924,2156,168.0,156.0,4452,23.401999999999997,23.677,4009.0,8970,7353,6633,10074,86,210,69,78
양품,45.9,30.989,2155,167.0,93.0,4449,23.5,23.401999999999997,4061.0,7170,7080,8967,10076,88,210,72,78
양품,45.2,31.063000000000002,2248,168.2,137.0,4490,23.381,23.414,4097.0,7214,7500,6420,10073,86,220,75,78
양품,44.3,31.022,2171,166.8,108.0,4471,23.4,23.409000000000002,4108.0,6840,7407,6540,10076,88,210,69,78
양품,38.8,30.733,2201,164.8,119.0,4479,23.5,23.461,3984.0,7170,6927,6513,10074,88,200,69,80
양품,44.4,31.4,2158,166.2,133.0,4483,23.45,23.389,3963.0,7235,6873,6447,9749,88,240,69,76
양품,38.8,30.89,2254,167.5,119.0,4465,23.401999999999997,23.4,4070.0,7140,6900,6447,10076,86,210,69,80
양품,45.6,30.8,2169,166.8,154.9,4586,23.4,23.399,3974.0,6935,6687,6600,10076,89,210,72,78
양품,45.1,30.8,2140,168.0,156.0,4464,23.394000000000002,23.41,4119.0,7080,6693,6453,9750,88,220,72,80
양품,38.8,31.309,2175,168.3,129.0,4431,23.406,23.3,4052.0,6840,6987,6507,10075,100,210,72,80
양품,46.0,31.1,2148,168.0,156.0,4476,23.403000000000002,23.401999999999997,4023.0,8970,7173,6567,9751,88,210,72,76
양품,47.2,31.4,2162,166.2,134.0,4419,23.485,23.415,3962.0,6930,6900,6480,10074,100,220,72,98
양품,43.7,31.4,2175,166.9,109.0,4476,23.5,23.693,4060.0,7170,6900,6420,9749,90,220,69,78
양품,47.3,31.1,2170,166.1,111.0,4446,23.5,23.783,3983.0,7140,6960,6453,10074,86,230,69,78
양품,47.3,31.285,2154,164.2,137.0,4449,23.4,23.636999999999997,4026.0,6900,7380,6600,9750,88,210,69,98
명점,46.2,30.851999999999997,2230,163.7,131.0,4413,23.406,23.428,3967.0,6900,7107,6507,10076,76,220,66,98
양품,40.0,31.035999999999998,2169,166.8,94.0,4471,23.419,23.42,4108.0,6840,6927,6540,10074,88,220,72,78
양품,42.2,30.833000000000002,2190,165.7,155.5,4480,23.496,23.439,4070.0,7166,6933,6513,9751,86,220,71,98
양품,45.8,31.4,2125,166.7,156.0,4460,23.5,23.484,4091.0,7140,6900,6507,10076,86,210,72,78
양품,44.3,30.8,2164,166.6,147.0,4476,23.401,23.386999999999997,4030.0,6960,6693,6633,10074,86,210,75,82
양품,39.2,31.281999999999996,2139,168.1,119.0,4448,23.401,23.638,4081.0,6810,7020,6510,10074,100,220,69,78
양품,45.8,30.752,2133,167.7,156.1,4737,23.494,23.627,4025.0,7230,6807,6480,10074,88,220,75,78
양품,42.1,30.624000000000002,2189,166.9,131.0,4455,23.401,23.659000000000002,4075.0,6814,7080,6540,10073,89,210,69,96
양품,45.9,30.919,2125,167.5,104.0,4476,23.416,23.5,4018.0,7290,6873,6447,10074,86,210,72,80
양품,42.2,30.833000000000002,2190,165.5,113.0,4462,23.496,23.439,3998.0,7195,6933,6513,10076,86,220,71,78
양품,42.4,30.941,2200,165.5,155.4,4461,23.4,23.401999999999997,4092.0,6960,7407,6480,10074,88,210,74,88
양품,46.3,30.8,2206,167.4,109.0,4500,23.453000000000003,23.6,4078.0,6960,6720,6540,9751,86,220,69,80
양품,43.6,30.518,2150,166.6,156.0,4454,23.5,23.432,4048.0,7140,6840,6480,10077,86,210,69,78
양품,47.6,30.735,2152,165.7,155.5,4480,23.5,23.671,4070.0,7166,6960,6507,10075,86,220,74,98
양품,48.0,31.0,2135,167.0,111.0,4454,23.4,23.386,4095.0,8970,7440,6540,9750,86,210,69,76
양품,42.5,31.4,2169,164.8,131.0,4452,23.5,23.704,4072.0,6994,7047,6453,10075,86,210,69,80
양품,45.6,31.1,2128,167.2,98.0,4466,23.427,23.674,4111.0,6780,6807,6513,10074,89,220,72,78
양품,46.5,31.2,2154,167.0,102.0,4473,23.4,23.665,4010.0,8970,7440,6600,10076,86,220,69,80
양품,44.7,31.4,2158,166.9,117.0,4476,23.5,23.421999999999997,4060.0,7170,6900,6480,10076,86,220,69,78
양품,43.1,30.998,2170,168.2,99.0,4490,23.381999999999998,23.64,4097.0,7214,7500,6453,9750,85,220,72,78
양품,42.5,30.894000000000002,2172,167.5,125.0,4472,23.378,23.67,4213.0,6750,7053,6480,10074,86,220,69,82
양품,48.0,30.0,2168,166.9,111.0,4424,22.809,23.26,4120.0,6990,6840,6480,10639,100,200,69,80
양품,41.2,30.941,2200,167.1,130.0,4434,23.4,23.401999999999997,3994.0,6960,7407,6480,9749,88,210,74,78
양품,41.5,31.4,2148,165.7,90.0,4441,23.441,23.4,4003.0,7290,6873,6480,9749,98,210,69,0
양품,46.2,31.4,2206,166.2,136.0,4483,23.448,23.358,3963.0,7235,6987,6420,9750,88,260,69,76
양품,47.9,30.962,2187,167.5,117.0,4465,23.405,23.621,4070.0,7140,6867,6420,10076,88,210,69,80
양품,43.7,30.706999999999997,2157,166.3,111.0,4445,23.5,23.496,3996.0,7140,6933,6507,10076,88,220,69,78
양품,43.6,31.4,2159,166.7,108.0,4456,23.476999999999997,23.6,4109.0,7260,7020,6420,9750,88,200,75,78
양품,46.3,31.1,2183,166.8,139.0,4463,23.426,23.68,4064.0,6810,6780,6540,10076,86,220,72,78
양품,39.9,30.8,2154,165.9,131.0,4466,23.4,23.371,4026.0,7050,6627,6567,10073,88,210,72,80
양품,45.8,30.8,2167,167.2,94.0,4489,23.401,23.631999999999998,4080.0,6960,6687,6567,10073,86,210,72,82
양품,45.3,30.7,2183,167.0,136.0,4478,23.5,23.426,4065.0,7140,6933,6453,10075,88,200,72,78
양품,42.6,31.339000000000002,2170,168.1,143.0,4407,23.401,23.639,3953.0,6810,6987,6507,9750,98,210,69,78
양품,48.0,30.8,2196,167.5,159.0,4497,23.5,23.369,4091.0,7110,6840,6447,10075,88,220,69,80
명점,50.0,31.9,2142,165.2,135.0,4394,23.5,23.445999999999998,3919.0,7115,6780,6753,10076,88,220,69,78
양품,45.7,30.89,2254,166.7,126.0,4448,23.401999999999997,23.4,3997.0,7140,6900,6447,10074,86,210,69,78
양품,46.5,30.8,2121,166.8,154.0,4482,23.4,23.653000000000002,4088.0,6960,6687,6573,10075,86,210,69,78
양품,42.9,31.0,2190,168.5,117.0,4441,23.139,23.629,3955.0,6840,6687,6633,10075,78,240,69,78
명점,44.8,30.8,2189,164.6,144.0,4424,23.303,23.939,3962.0,8915,6573,7353,10073,80,260,69,82
양품,47.7,30.745,2237,168.3,156.1,4449,23.5,23.642,3979.0,7165,6840,6480,9750,86,210,72,78
양품,45.7,31.17,2162,166.7,132.0,4451,23.4,23.451,3992.0,8970,7440,6507,10073,86,220,72,80
명점,44.1,31.7,2130,163.3,158.0,4378,23.272,23.3,3918.0,7230,7167,6573,10076,100,260,71,90
양품,44.6,31.0,2118,168.0,155.5,4431,23.1,23.599,4081.0,6986,6813,6540,10074,80,240,69,78
양품,44.0,30.862,2167,168.0,98.0,4492,23.38,23.611,4007.0,6875,7200,6567,10076,88,220,69,78
양품,45.2,31.052,2194,167.8,124.0,4487,23.401,23.664,4063.0,8970,7233,6567,10076,88,220,69,78
양품,44.3,30.726,2164,167.3,102.0,4539,23.5,23.398000000000003,4088.0,7110,6960,6453,10076,88,220,72,80
양품,47.6,30.8,2370,166.8,121.0,4449,23.416,23.614,4009.0,6960,6693,6600,9750,88,220,66,78
양품,40.1,31.2,2160,165.8,105.0,4463,23.2,23.568,4050.0,7110,6747,6597,10075,78,240,74,80
양품,42.1,31.250999999999998,2206,167.4,108.0,4458,23.5,23.739,4068.0,7110,6867,6420,10074,86,260,72,82
양품,45.2,31.052,2194,167.8,156.0,4494,23.401,23.664,4104.0,8996,7233,6567,10074,88,220,69,82
양품,43.3,30.715,2122,166.9,154.6,4443,23.406,23.4,4029.0,7265,6840,6420,10076,88,220,66,92
양품,44.6,30.531,2173,165.7,155.5,4480,23.5,23.421999999999997,4070.0,7166,6960,6480,9750,88,210,74,98
양품,45.7,31.17,2162,167.0,136.0,4454,23.4,23.451,4095.0,8970,7440,6507,9749,86,220,72,76
양품,45.7,30.474,2160,167.0,133.0,4449,23.5,23.4,4155.0,7140,6927,6447,9750,86,230,69,78
양품,45.9,30.913,2204,167.1,110.0,4465,23.4,23.629,4095.0,8970,7440,6573,10073,86,210,72,78
양품,40.6,30.823,2130,166.1,107.0,4448,23.198,23.361,4045.0,6810,6747,6660,10075,78,240,69,94
양품,45.1,30.8,2150,166.3,109.0,4452,23.5,23.404,4011.0,7140,6900,6507,9750,87,220,69,80
양품,42.2,30.878,2126,168.3,129.0,4469,23.404,23.611,3965.0,6810,7107,6513,10074,98,220,72,78
양품,45.2,30.8,2133,163.9,93.0,4468,23.409000000000002,23.6,4103.0,6960,6687,6600,10075,85,220,69,80
양품,45.2,30.574,2143,165.9,107.0,4458,23.385,23.678,4000.0,6780,8973,6453,10076,86,220,72,80
명점,45.8,31.031999999999996,2114,163.2,141.0,4438,23.274,24.011,4020.0,6810,6660,6480,9750,86,210,69,80
양품,42.2,30.878,2126,168.0,91.0,4414,23.404,23.611,3972.0,6780,7107,6513,9750,98,220,72,80
양품,46.0,31.4,2156,166.3,155.4,4455,23.5,23.803,3979.0,7020,7053,6507,10076,86,230,72,82
양품,41.5,31.0,2199,167.5,155.6,4419,23.101,23.651,3957.0,6845,6813,6573,9750,80,240,69,80
양품,37.6,30.914,2210,168.0,141.0,4423,23.405,23.385,4081.0,6840,6987,6507,9750,100,220,69,100
양품,43.6,30.956,2135,166.3,104.0,4443,23.5,23.396,4095.0,7140,8967,6480,9749,88,260,69,78
양품,46.5,30.903000000000002,2162,168.2,102.0,4490,23.375,23.408,4097.0,7214,7467,6480,10074,88,220,72,78
양품,44.9,31.4,2138,166.9,136.0,4472,23.434,23.689,4211.0,7290,6900,6447,9750,88,200,66,80
양품,45.7,31.058000000000003,2152,166.8,102.0,4471,23.416999999999998,23.668000000000003,4108.0,6840,6900,6513,10075,86,210,75,78
양품,44.0,31.0,2117,167.1,155.3,4439,23.1,23.662,3954.0,6815,6777,6540,10076,80,240,72,80
양품,44.4,30.8,2147,164.9,154.1,4485,23.408,23.618000000000002,4025.0,6990,6720,6630,9750,86,220,66,76
양품,40.6,30.944000000000003,2260,169.4,134.0,4450,23.401999999999997,23.35,4081.0,6750,6990,6513,10076,100,210,69,80
양품,46.0,30.0,2168,167.1,107.0,4504,22.8,23.2,4043.0,6964,6753,6480,9750,100,210,72,76
양품,48.0,31.285,2154,166.4,110.0,4470,23.4,23.636999999999997,4049.0,6930,7380,6600,9751,88,210,69,78
양품,44.4,30.743000000000002,2198,168.8,130.0,4419,23.412,23.634,3992.0,6900,6960,6420,10075,88,210,72,78
명점,50.4,32.0,2145,166.3,144.0,4412,23.35,23.6,3953.0,6990,6873,6453,9750,86,220,66,78
양품,44.6,31.4,2135,166.1,133.0,4437,23.5,23.426,4034.0,7225,6813,6420,9751,86,220,69,78
양품,44.3,30.723000000000003,2158,166.9,155.4,4490,23.430999999999997,23.5,4097.0,7110,7020,6453,10075,86,220,69,76
양품,44.7,31.4,2185,166.1,143.0,4446,23.509,23.409000000000002,3983.0,7140,6960,6453,10076,88,250,69,78
양품,46.8,31.377,2194,167.0,133.0,4456,23.5,23.43,4101.0,7110,6867,6447,9750,88,240,66,80
양품,46.8,30.8,2192,164.9,154.1,4485,23.41,23.61,4025.0,6990,6687,6567,10073,88,220,72,76
명점,44.1,30.494,2365,167.8,155.8,4436,23.5,23.67,3986.0,7140,6927,6453,10073,86,220,72,78
양품,43.9,31.4,2156,166.3,155.4,4455,23.5,23.803,3979.0,7020,7053,6507,9750,86,230,72,82
양품,40.4,30.872,2198,167.9,139.0,4461,23.38,23.4,4071.0,7080,7320,6480,10076,88,220,72,82
양품,44.2,30.919,2157,167.1,102.0,4487,23.416,23.66,3992.0,6865,6867,6540,9750,86,190,69,80
양품,44.3,31.4,2153,165.8,156.0,4448,23.5,23.752,3985.0,7195,7020,6567,10076,86,220,69,80
양품,42.7,31.2,2163,166.2,125.0,4437,23.2,23.496,4049.0,6840,6807,6633,10073,100,230,69,80
명점,46.7,31.149,2133,169.3,155.7,4476,23.299,23.378,4070.0,8966,7620,6453,10075,86,220,72,78
양품,40.4,30.8,2152,167.5,97.0,4480,23.399,23.658,3998.0,6960,7413,6480,10073,88,210,69,78
양품,45.3,31.087,2118,168.0,113.0,4445,23.5,23.726,3972.0,7110,6900,6447,9750,88,210,69,80
양품,44.8,31.4,2205,166.3,142.0,4715,23.444000000000003,23.587,4020.0,7235,6900,6447,10076,85,260,72,82
양품,44.3,30.8,2163,167.6,155.5,4496,23.5,23.455,4002.0,7140,6873,6453,9750,88,220,69,78
양품,45.2,30.8,2165,167.5,125.0,4461,23.386,23.62,4089.0,7084,6687,6453,10074,86,210,69,78
명점,45.6,30.6,2151,166.2,156.0,4467,23.5,23.671,4006.0,7140,6933,6480,9750,84,210,72,78
양품,46.1,30.961,2203,167.9,118.0,4440,23.409000000000002,23.454,4018.0,6875,7047,6540,10073,86,220,72,78
양품,44.3,31.2,2114,165.1,148.0,4463,23.2,23.559,4050.0,7110,6753,6633,10074,88,240,71,78
양품,39.2,31.4,2148,165.3,105.0,4459,23.441,23.4,4076.0,7290,6873,6480,9750,98,210,69,78
양품,45.1,31.285,2154,164.5,103.0,4462,23.4,23.636999999999997,4062.0,6870,7380,6600,10076,88,210,69,100
양품,44.7,31.4,2117,167.1,125.0,4472,23.485,23.645,4104.0,7256,6900,6420,9750,76,220,69,78
양품,41.8,31.4,2177,164.4,98.0,4443,23.503,23.425,4298.0,7020,7020,6447,9750,88,220,69,80
양품,46.0,30.798000000000002,2149,166.3,147.0,4452,23.5,23.664,4011.0,7140,6840,6513,9750,88,220,69,80
양품,47.4,30.598000000000003,2180,166.7,156.0,4540,23.456999999999997,23.428,4078.0,7110,6960,6480,10075,86,220,69,80
양품,44.6,31.4,2172,166.5,121.0,4476,23.5,23.39,4099.0,7020,7020,6447,10076,88,200,77,78
양품,46.2,30.645,2218,167.8,156.0,4477,23.401999999999997,23.396,4004.0,8945,7020,6573,10075,86,210,66,78
양품,48.0,31.1,2170,165.7,111.0,4466,23.5,23.783,4083.0,7290,6960,6453,9750,86,230,69,80
양품,46.5,30.666999999999998,2153,167.8,155.3,4461,23.45,23.482,4219.0,7110,6960,6480,10076,88,220,72,80
양품,41.3,30.0,2168,165.9,125.0,4429,22.805,23.269000000000002,4048.0,6960,6840,6480,10075,100,220,69,90
양품,41.9,31.4,2172,167.6,93.0,4429,23.508000000000003,23.5,4040.0,6806,6900,6480,9751,88,250,78,80
양품,38.8,30.686,2334,166.1,156.0,4473,23.486,23.703000000000003,3989.0,7055,6900,6480,10076,86,220,72,80
양품,45.7,30.788,2133,166.6,93.0,4477,23.5,23.421999999999997,4105.0,7140,6867,6513,10076,86,220,72,80
양품,45.3,30.624000000000002,2189,166.6,155.2,4469,23.401,23.659000000000002,4072.0,6870,7080,6540,10077,89,210,69,100
양품,39.6,30.0,2168,166.7,155.3,4425,22.8,23.213,3983.0,6990,6720,6480,10076,100,270,69,100
양품,45.7,30.346999999999998,2220,167.0,130.0,4463,23.5,23.413,4104.0,7140,6960,6480,9751,88,210,72,80
양품,41.2,31.033,2192,168.0,111.0,4469,23.385,23.397,4025.0,7110,7413,6480,10074,88,190,72,78
양품,47.9,31.4,2319,167.9,96.0,4474,23.491999999999997,23.445999999999998,4023.0,7345,6987,6447,10076,88,210,66,78
양품,43.0,30.87,2195,168.1,93.0,4442,23.404,23.638,4017.0,6780,7140,6507,10076,98,210,69,80
양품,42.2,30.833000000000002,2190,165.5,144.0,4462,23.496,23.439,3998.0,7195,6933,6513,10076,86,220,71,78
양품,42.5,30.919,2157,167.6,155.2,4481,23.416,23.66,4026.0,6810,6867,6540,9750,86,190,69,78
양품,45.1,30.729,2368,168.1,156.0,4452,23.412,23.421,3989.0,6810,6960,6420,10076,86,220,69,78
양품,46.3,30.0,2168,167.8,121.0,4442,22.811999999999998,23.272,4064.0,6960,6747,6480,9750,98,210,69,80
양품,45.2,31.4,2195,167.1,95.0,4472,23.49,23.453000000000003,4104.0,7256,6927,6447,10076,84,220,69,78
양품,44.6,31.182,2171,166.9,159.0,4472,23.393,23.635,4082.0,6990,7437,6480,10073,86,220,75,78
양품,43.6,31.4,2159,166.6,136.0,4477,23.476999999999997,23.6,4001.0,7320,7020,6420,10076,88,200,75,90
양품,44.3,31.2,2114,164.7,130.0,4463,23.2,23.559,4050.0,7110,6753,6633,10073,88,240,71,80
양품,43.5,31.2,2163,164.8,117.0,4463,23.2,23.579,4050.0,7110,6780,6627,10075,78,230,69,82
양품,45.9,31.079,2196,167.6,155.2,4481,23.418000000000003,23.42,4026.0,6810,6867,6513,10075,88,210,69,78
양품,41.3,30.753,2200,168.0,128.0,4488,23.496,23.66,4071.0,7110,6900,6447,10073,86,220,74,80
양품,44.5,30.658,2163,167.3,109.0,4480,23.5,23.639,4029.0,7170,6927,6453,10076,86,200,71,78
양품,42.3,31.0,2192,167.2,155.3,4419,23.112,23.419,3960.0,6840,6780,6600,10073,94,210,69,86
양품,46.0,31.336,2344,168.2,113.0,4635,23.5,23.433000000000003,3980.0,7110,7113,6480,10076,87,200,75,76
양품,46.6,30.9,2197,167.9,137.0,4491,23.357,23.67,4098.0,7170,7440,6420,10073,86,210,69,80
양품,48.0,30.7,2183,168.2,156.0,4456,23.5,23.426,4024.0,7140,6933,6453,10073,88,200,72,78
양품,44.0,31.0,2117,167.9,155.4,4455,23.1,23.662,4010.0,6815,6777,6540,10076,80,240,72,80
양품,47.6,30.730999999999998,2232,166.7,156.0,4540,23.441999999999997,23.474,4078.0,7110,6987,6453,9751,88,220,69,80
양품,45.8,30.765,2176,166.6,143.0,4477,23.5,23.655,4105.0,7140,6933,6540,10075,86,210,69,80
양품,45.1,30.8,2140,167.5,117.0,4511,23.401,23.614,4072.0,7110,6687,6453,9750,88,210,69,78
양품,47.3,30.8,2166,168.1,109.0,4448,23.385,23.651,4044.0,7080,6747,6780,10074,88,230,74,78
양품,46.0,30.8,2126,167.9,155.4,4490,23.397,23.593000000000004,4017.0,7110,6687,6453,10075,88,210,72,78
양품,41.5,30.743000000000002,2198,167.6,94.0,4415,23.412,23.634,3959.0,6900,6960,6420,10075,88,210,72,100
양품,43.2,30.8,2147,166.7,133.0,4464,23.408,23.618000000000002,4117.0,6960,6720,6630,10073,86,220,66,80
양품,39.5,30.753,2179,167.6,137.0,4465,23.399,23.406,4069.0,6986,7407,6513,9750,88,210,69,78
양품,39.7,30.995,2199,168.2,138.0,4496,23.401999999999997,23.427,4014.0,6900,7287,6630,10075,88,210,69,78
명점,50.3,31.9,2174,155.1,133.8,4423,23.487,24.177,3934.0,7260,6780,6660,9750,86,220,63,100
양품,41.3,30.0,2168,165.9,159.0,4429,22.805,23.269000000000002,4048.0,6960,6840,6480,10076,100,220,69,90
양품,43.7,31.111,2147,167.1,118.0,4465,23.383000000000003,23.462,4095.0,8970,7467,6600,9750,86,220,69,78
