LOT,JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH02,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT3,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
101,0.1,44.55,105.54,89.08500000000001,114.89000000000001,212.85999999999999,152.02999999999997,58.745000000000005,93.305,95.93999999999998,46.125,138.25,77.80499999999999,101.7,337.975,386.63,44.290000000000006,92.455,92.875,23.58105,60.865649999999995,61.36144999999999,62.216150000000006,23.378049999999998,31.028200000000005,34.268899999999995,2.02925,2.028,568.6,582.75,598.55,573.1,538.5,517.6,571.4,574.1,555.45,534.6,2094.6,2178.4,2693.05,3409.95,3625.35,3144.7,3060.9,47.365,135.82,107.80000000000003,166.68,86.25,72.81,27.645000000000003,120.54,153.66199999999998,47.209999999999994,139.675,109.72000000000003,188.89999999999998,56.31,29.044999999999998,33.28999999999999,82.30499999999999,83.445,443.4,419.9,392.05,371.45,3870.45,4030.8,4479.05,2544.55
102,0.05,44.21,107.68999999999998,88.965,114.785,195.56,176.27500000000003,59.135000000000005,93.385,96.19999999999999,45.519999999999996,138.3,77.905,101.93,355.33500000000004,374.83500000000004,43.34499999999999,92.33500000000001,92.75000000000001,23.538249999999998,60.942899999999995,61.67465000000001,61.528099999999995,23.417949999999998,30.99805,34.22539999999999,2.02915,2.0351499999999993,569.4,583.0,599.25,573.15,540.1,517.85,571.85,573.65,554.35,534.35,2109.1,2170.15,2754.95,3380.7,3633.4,3128.3,3068.35,47.184999999999995,135.78000000000003,107.54,166.53500000000003,86.62499999999999,72.92,27.755000000000003,121.92,154.37600000000003,46.975,139.77,109.94500000000001,188.805,54.919999999999995,29.865000000000002,33.67999999999999,82.4,83.41499999999999,443.55,419.95,392.15,370.9,3924.35,4034.4,4471.55,2537.2
103,0.15,43.87,107.495,88.79,114.89500000000001,200.64499999999995,162.555,59.165000000000006,93.78999999999999,96.54499999999999,45.56,138.255,78.33000000000001,101.695,347.565,380.27,44.26,93.865,94.30499999999999,23.511599999999998,61.209649999999996,61.81849999999999,62.17950000000002,23.421599999999998,31.031799999999997,34.17805,2.02935,2.02925,568.4,581.8,598.1,573.55,541.9,519.2,571.35,573.35,553.25,533.55,2075.2,2187.0,2902.25,3463.6,3491.4,3163.95,3104.3,47.215,135.745,107.85499999999999,166.50499999999997,86.52000000000001,72.38000000000002,27.404999999999994,119.175,152.714,47.33,139.85,109.675,188.85999999999996,55.675,30.35,33.025,82.405,83.39,443.55,420.5,392.25,371.25,3904.5,4037.25,4450.05,2549.55
104,0.0,43.91000000000001,103.66,89.02499999999999,114.69499999999998,204.63500000000002,162.735,58.56,93.50999999999999,96.275,45.545,138.0,78.05000000000001,101.73500000000001,354.3349999999999,367.7099999999999,44.045,93.69000000000003,94.33500000000001,23.489800000000002,60.98355,62.02745,62.4053,23.338649999999994,30.95595,33.9565,2.0273499999999998,2.03965,569.05,582.55,598.25,572.85,541.25,518.4,571.45,573.3,553.65,533.8,2074.7,2167.2,2823.1,3399.35,3591.25,3150.15,3081.2,47.175,135.815,107.91000000000001,166.495,86.05000000000001,72.73500000000001,28.044999999999998,118.725,154.28500000000003,46.97500000000001,139.53500000000003,108.745,187.99999999999997,55.045,29.54,33.275,81.89499999999998,82.94,443.5,420.0,391.9,371.0,3862.3,4057.3,4476.45,2558.3
105,0.1,44.135000000000005,107.50999999999999,89.13499999999999,114.785,197.65000000000003,157.435,58.785000000000004,93.26999999999998,96.085,45.76,138.2,78.07499999999999,101.86500000000001,349.63500000000005,378.56,44.470000000000006,93.09,93.495,23.516999999999996,60.90115000000001,61.549299999999995,62.584300000000006,23.439549999999997,30.986800000000006,34.316700000000004,2.0279,2.0317999999999996,570.65,583.4,599.75,573.4,539.9,517.9,571.6,573.5,553.85,533.7,2085.9,2186.7,2849.55,3420.2,3570.8,3139.8,3109.55,47.339999999999996,135.935,109.01499999999999,166.84000000000003,85.84,72.60999999999999,28.074999999999996,126.835,154.82,47.41,139.925,109.705,188.84,55.94499999999999,29.419999999999998,34.315,82.36499999999998,83.395,443.3,419.65,391.5,370.95,3841.475,4060.575,4458.6,2561.175
106,0.0,44.55500000000001,106.24499999999998,89.21000000000001,115.06500000000001,191.355,168.63999999999996,58.80000000000001,93.95499999999998,96.68499999999997,45.9,138.305,78.16499999999999,102.14,350.92500000000007,378.985,44.17,92.94,93.635,23.500299999999996,60.378550000000004,62.13834999999999,62.493399999999994,23.412200000000002,31.095199999999995,34.180949999999996,2.0286,2.03005,569.05,582.15,598.45,573.5,540.5,518.4,571.9,572.55,554.25,534.5,2063.65,2181.4,2839.15,3472.95,3541.15,3173.5,3070.7,47.504999999999995,135.90000000000003,108.63999999999999,166.83999999999997,86.285,72.94,27.044999999999998,125.795,155.57999999999998,47.08,139.74499999999998,109.375,188.64500000000004,56.239999999999995,29.939999999999998,32.84,82.005,83.08,444.3,420.55,392.35,371.2,3834.6,4050.05,4488.1,2562.8
107,0.0,44.045,106.825,88.95000000000002,114.79,211.70999999999998,155.51500000000004,58.864999999999995,93.39,96.09,45.60000000000001,138.05,77.74499999999999,101.89,345.34000000000003,393.755,44.16000000000001,92.67,93.08500000000001,23.5469,60.57859999999998,61.308749999999996,61.93495,23.378549999999997,31.014349999999997,34.0733,2.0279,2.03895,566.9,581.3,597.35,573.05,540.7,518.4,572.45,574.05,555.4,534.6,2127.65,2157.2,2564.9,3332.6,3792.5,3122.95,3012.35,47.184999999999995,135.805,109.025,167.06,86.355,73.46,27.74,132.505,154.95999999999998,47.05,139.56999999999996,108.44500000000001,187.73000000000002,55.260000000000005,28.910000000000004,33.76999999999999,81.78,82.895,443.25,420.0,391.9,371.1,3738.2,4062.35,4474.35,2572.95
108,0.0,44.09000000000001,107.79499999999999,88.88500000000002,114.81000000000003,189.81,182.065,58.894999999999996,93.32,96.09000000000002,46.27499999999999,138.25,78.195,101.59,354.69500000000005,381.69,43.84499999999999,93.09,93.53,23.517149999999997,60.752300000000005,61.82555000000001,61.8962,23.364650000000005,30.926449999999996,34.05519999999999,2.0267499999999994,2.03155,569.05,582.3,598.5,572.8,540.4,518.7,571.95,572.35,554.0,534.2,2076.55,2200.4,2820.6,3426.125,3613.5,3138.15,3101.1,46.964999999999996,135.855,107.995,167.14499999999998,86.48,73.10999999999999,27.615000000000002,128.35500000000002,154.925,47.074999999999996,139.78,109.71000000000001,188.83,56.86,30.27,33.55,82.0,83.13499999999999,443.65,419.9,392.0,371.05,3919.75,4050.55,4460.3,2548.85
109,0.05,44.309999999999995,108.37499999999997,88.9,114.82000000000001,201.66,172.18,58.80499999999999,93.36999999999999,96.24,45.76,138.05,77.86,101.87999999999998,358.16,389.6,43.68000000000001,93.37,93.9,23.51645,61.02675000000001,62.0751,62.431900000000006,23.35085,31.045349999999996,34.293949999999995,2.02835,2.03215,569.95,583.5,599.65,571.85,539.3,516.5,571.45,573.55,553.95,534.15,2063.05,2163.65,2839.2,3355.625,3579.2,3116.0,3090.3,47.50000000000001,135.89000000000001,108.35999999999999,166.86999999999998,87.49,73.37,27.374999999999993,129.39000000000001,156.02999999999997,47.405,140.005,109.89500000000001,188.955,55.410000000000004,29.29,33.96999999999999,82.16,83.23499999999999,443.7,420.0,392.3,371.2,3821.05,4046.8,4451.1,2555.1
110,0.1,44.489999999999995,106.82000000000001,89.45,115.02499999999998,195.86999999999998,156.88000000000005,58.94499999999999,93.44,96.33,45.93999999999999,138.15,78.35999999999999,102.085,354.21000000000004,387.42999999999995,44.085,92.66,93.19500000000001,23.479450000000003,61.36764999999999,62.38354999999999,63.08980000000001,23.345000000000002,31.12865,33.94515,2.0267000000000004,2.03375,569.5,583.2,599.25,572.75,539.8,517.7,571.6,573.2,554.2,533.95,2088.7,2151.0,2709.35,3391.25,3589.05,3100.5,3035.8,47.17999999999999,135.85500000000002,107.81499999999998,166.81,86.74499999999999,72.635,27.49,141.1,154.43,46.845000000000006,139.57000000000002,109.03,188.15500000000003,54.23,29.8,33.41,82.10000000000001,83.185,443.55,420.4,392.3,371.4,3924.05,4037.45,4451.6,2539.9
111,0.1,43.77,108.425,88.91000000000001,114.41,198.09499999999997,171.125,58.74000000000003,93.66999999999999,96.52000000000001,45.504999999999995,138.245,77.865,102.08500000000001,356.94500000000005,378.94000000000005,44.449999999999996,93.635,94.045,23.524449999999998,60.9421,61.58034999999999,62.19895000000001,23.306050000000003,30.956899999999997,33.73129999999999,2.0287499999999996,2.0268500000000005,569.1,582.8,598.45,572.15,539.95,518.35,571.95,573.05,554.45,534.9,2088.3,2191.05,2761.95,3356.425,3619.55,3106.0,3053.9,47.075,135.735,106.89000000000001,166.46499999999997,87.025,73.99499999999998,27.634999999999998,128.65,153.62200000000004,46.980000000000004,139.555,108.15500000000002,187.78999999999996,55.36500000000001,29.545000000000005,33.065,81.67999999999999,82.69,443.95,420.35,392.3,371.75,4017.55,4022.2,4465.6,2521.5
112,0.05,43.205,108.76499999999999,88.35499999999999,114.39500000000001,207.57000000000002,185.38500000000005,59.05,92.89999999999999,95.87999999999998,44.989999999999995,137.3,77.82000000000002,102.095,355.04,392.6800000000001,43.675,94.925,95.55000000000001,23.465500000000002,61.00475,61.747299999999996,62.15295,23.356749999999998,30.880149999999997,34.103249999999996,2.02805,2.04115,569.35,583.15,599.45,574.1,540.35,517.55,572.85,573.5,555.1,534.2,2112.55,2169.15,2657.9,3326.15,3651.0,3106.4,3022.15,47.089999999999996,135.825,107.77000000000001,166.94,86.735,73.27,26.925,137.23499999999999,155.87000000000003,47.125,139.805,109.51500000000003,188.68999999999994,54.31500000000001,28.8,32.535,82.18499999999999,83.235,444.1,420.7,392.55,371.55,3811.1,4036.65,4456.2,2559.0
113,0.0,44.315000000000005,107.45500000000001,88.72999999999999,114.835,204.665,166.69,58.84000000000001,93.08000000000001,95.63,45.825,138.15,77.85499999999999,101.51999999999998,337.86,374.62999999999994,44.81999999999999,92.565,93.03999999999999,23.53795,60.873949999999994,62.152049999999996,62.44924999999999,23.440799999999996,30.978149999999992,34.13565,2.02965,2.0332,569.25,582.95,598.95,572.95,539.4,517.1,571.15,573.75,553.9,534.6,2082.8,2179.9,2898.15,3420.1,3503.8,3178.0,3141.4,47.209999999999994,135.72,107.62500000000003,166.93,86.175,73.1,27.695000000000004,139.62500000000003,155.965,47.005,139.61,109.11500000000001,188.105,56.919999999999995,31.040000000000003,33.08500000000001,81.80499999999999,82.89,443.5,419.65,391.6,370.7,3817.4,4060.65,4460.9,2564.75
114,0.05,44.08,106.86500000000001,88.84,114.6,196.32,168.00499999999997,58.919999999999995,93.47999999999999,96.005,45.68,138.25,77.865,101.86,353.94,378.96500000000003,45.02,92.89000000000001,93.395,23.5015,60.6349,61.7355,62.25455000000001,23.3273,30.91344999999999,33.96595,2.0289499999999996,2.0223500000000003,568.65,581.65,597.75,571.65,539.65,517.55,572.3,573.15,553.55,533.2,2078.1,2160.4,2760.45,3417.65,3586.65,3139.8,3074.6,47.114999999999995,135.695,107.55499999999999,166.69,86.64500000000001,73.355,27.290000000000003,133.63500000000002,154.312,46.83,139.63,108.8,187.98,55.080000000000005,29.65,33.09499999999999,81.85499999999999,82.85,443.3,420.0,391.7,370.8,3839.05,4047.8,4486.05,2562.8
115,0.05,44.050000000000004,108.81999999999998,88.78999999999999,114.65500000000002,200.035,176.64000000000004,58.84999999999999,93.775,96.59,45.35,138.1,77.525,101.71,351.76000000000005,385.66999999999996,43.94500000000001,93.225,93.64,23.469499999999996,60.7179,61.49125,61.81955000000001,23.388699999999996,30.9589,34.307599999999994,2.0276999999999994,2.0206999999999997,570.1,582.45,599.0,572.4,540.15,517.9,571.25,573.15,553.55,533.75,2054.15,2175.4,2933.0,3451.75,3512.55,3155.45,3107.05,47.17,135.805,108.46,167.05500000000004,86.655,72.33,27.115000000000002,130.25,154.29,47.065,139.55,108.47,187.90999999999997,56.06,29.705000000000002,33.025,81.7,82.75,444.45,420.8,392.75,371.8,3831.25,4054.05,4469.75,2554.95
116,0.0,43.99499999999999,106.42,88.75,114.595,197.75500000000002,166.35999999999996,58.96,93.06,95.88499999999999,45.56,138.15,77.55999999999999,101.97,341.07500000000005,381.49500000000006,44.50500000000001,92.37499999999999,92.91499999999999,23.554499999999997,60.518650000000015,61.415150000000004,62.1158,23.400649999999995,30.989700000000006,34.16924999999999,2.0287,2.0335999999999994,569.55,582.65,598.75,572.05,540.35,517.9,571.7,572.9,554.2,533.75,2100.1,2182.15,2672.1,3365.625,3672.0,3102.6,3084.15,47.03499999999999,135.815,108.37,166.765,86.52499999999999,72.35,27.55,129.93,154.51899999999995,46.95,139.54500000000002,109.89499999999998,188.74,56.36500000000001,30.095,32.839999999999996,82.09,83.13000000000001,443.9,420.7,392.75,371.85,3962.75,4030.9,4461.15,2532.95
117,0.05,44.25000000000001,107.93500000000003,88.98,114.84000000000003,199.525,163.96999999999997,58.875,93.33500000000001,96.30000000000001,45.894999999999996,138.3,77.72500000000001,101.51500000000001,355.71000000000004,389.9050000000001,44.290000000000006,92.825,93.27000000000001,23.487550000000006,60.98870000000001,61.634299999999996,62.58319999999999,23.367900000000002,30.882399999999997,33.9274,2.0284500000000003,2.0355499999999997,567.75,581.7,597.6,572.7,539.3,517.85,571.4,573.6,554.2,534.1,2083.2,2172.4,2754.3,3381.85,3637.4,3150.2,3095.35,46.54,135.695,106.09,166.10000000000002,87.035,73.5,27.464999999999996,130.105,153.427,46.535000000000004,139.39499999999998,108.36499999999998,187.72000000000003,56.250000000000014,30.889999999999997,33.269999999999996,82.00499999999998,83.1,443.5,419.95,391.85,371.0,3846.55,4056.15,4465.8,2578.95
118,0.05,44.519999999999996,108.64000000000001,88.91999999999999,114.89500000000001,192.23000000000002,174.3,58.665000000000006,93.24000000000002,95.985,45.74500000000001,138.25,78.07,101.65,347.05999999999995,391.435,43.489999999999995,92.69500000000001,93.18,23.533100000000005,61.1195,61.841649999999994,62.46810000000001,23.40755,31.066999999999997,34.337450000000004,2.02825,2.0340000000000003,569.6,582.85,599.0,571.85,540.2,518.15,571.9,573.45,554.6,534.75,2081.35,2168.15,2745.3,3400.2,3661.5,3138.6,3046.0,47.31499999999999,135.855,107.83999999999996,166.72000000000003,86.87499999999999,72.87500000000001,27.120000000000005,125.96,154.91500000000002,47.11,139.855,109.33999999999999,188.64000000000001,55.085,31.169999999999998,33.730000000000004,82.00999999999999,83.09,443.7,419.95,391.8,370.95,3853.75,4052.95,4484.75,2551.7
119,0.05,44.49499999999999,106.48000000000002,89.105,115.07000000000002,206.44,170.31,58.870000000000005,93.595,96.0,45.545,137.85999999999999,77.97500000000001,101.65,340.025,375.75,44.81500000000001,92.38,92.85999999999999,23.57215,61.07865,61.80799999999998,62.051199999999994,23.40175,30.98075,34.31845,2.0284500000000003,2.0332,571.5,583.95,600.15,572.1,540.1,517.1,571.5,573.05,554.45,534.3,2087.3,2165.3,2753.6,3401.25,3618.5,3115.65,3050.5,47.19,135.825,108.64000000000001,166.95,86.50500000000001,72.97999999999999,27.294999999999998,133.43,154.00499999999997,46.715,139.58000000000004,108.63,187.87999999999994,55.6,29.365,32.980000000000004,81.92000000000002,82.99000000000001,444.3,420.75,392.6,371.55,3790.55,4053.6,4467.85,2562.95
120,0.1,44.055,105.73000000000002,88.91499999999999,114.98500000000001,196.585,174.60000000000002,58.620000000000005,93.585,96.17999999999998,45.825,137.95499999999998,77.52000000000001,101.73499999999999,347.92999999999995,383.10499999999996,44.910000000000004,92.8,93.14500000000001,23.540600000000005,61.01775,61.880949999999984,61.69975000000001,23.419400000000003,30.974549999999994,34.71149999999999,2.0282,2.00615,569.9,583.15,599.6,573.15,540.0,518.6,571.05,572.6,554.25,534.65,2070.85,2185.0,2874.45,3446.3,3540.95,3148.6,3080.75,47.355000000000004,135.85,107.715,166.72500000000005,85.89,72.54999999999998,27.670000000000005,130.07,155.07699999999997,47.36,139.81,109.86500000000001,189.07999999999998,55.980000000000004,30.040000000000003,33.404999999999994,82.10999999999999,83.17,443.8,420.2,392.3,371.6,3914.95,4034.8,4460.4,2544.2
121,0.1,44.42500000000001,109.50499999999997,89.345,114.84,193.78499999999997,164.70499999999998,58.895,93.81000000000002,96.605,45.55499999999999,138.0,77.795,101.39499999999998,365.57000000000005,364.0,44.315,92.635,92.99,23.5273,61.342899999999986,61.9563,62.508050000000004,23.414399999999993,31.1678,34.63465,2.029,2.02325,571.45,584.0,600.2,572.7,540.2,518.3,571.6,572.9,553.45,533.35,2071.2,2182.6,2816.95,3378.1,3567.55,3137.4,3063.5,46.95,135.70499999999998,106.69000000000001,166.37999999999997,86.61,73.10499999999999,27.5,130.2,152.96699999999998,47.23999999999999,139.735,109.72,188.84,56.275,30.7,33.11,82.25500000000001,83.27000000000001,443.5,419.7,391.9,371.3,3906.65,4031.0,4465.5,2546.65
122,0.05,43.474999999999994,106.43499999999999,88.555,114.66,193.395,181.925,58.82500000000001,93.465,96.17,45.425,137.95,78.07,102.56500000000001,358.1,379.265,44.555,95.015,95.505,23.499900000000004,61.25730000000001,61.860200000000006,61.97114999999999,23.393200000000004,30.872049999999994,34.276599999999995,2.0273999999999996,2.02985,570.05,583.05,599.55,572.15,539.75,517.35,572.55,573.1,553.55,533.45,2080.05,2172.8,2706.5,3382.475,3642.0,3139.25,3055.15,47.51,135.94,108.43500000000002,166.75000000000003,86.85999999999999,72.395,27.775,127.45,153.44,47.3,139.62500000000003,108.68000000000002,188.065,55.105,30.07,33.775,81.98499999999999,83.03999999999999,443.75,419.8,392.0,371.15,3789.8,4076.2,4457.0,2565.8
123,0.1,44.29,108.215,88.96,114.93000000000002,196.47000000000003,166.15499999999997,58.875,93.475,96.16499999999999,45.89,138.15,77.705,101.66999999999999,345.24,389.90999999999997,44.43500000000001,92.235,92.735,23.5438,60.8147,61.72474999999999,61.890150000000006,23.4287,31.0017,34.30495,2.027,2.0241000000000002,568.0,582.15,598.1,573.2,539.7,517.95,572.6,574.0,555.05,533.75,2108.25,2165.75,2633.9,3387.65,3662.55,3122.75,3028.3,46.940000000000005,135.675,108.155,166.72,86.23500000000001,72.155,28.075,123.61500000000001,154.88,47.269999999999996,139.765,109.76500000000003,188.9,56.415000000000006,30.105000000000008,33.39,82.31499999999997,83.255,443.7,420.3,392.25,371.5,3874.65,4053.45,4467.35,2555.05
124,0.0,43.675000000000004,108.81000000000002,88.345,114.60999999999999,199.40999999999997,169.075,58.794999999999995,92.86499999999998,95.4,45.65500000000001,138.0,77.94000000000001,101.63,347.585,383.2,43.985,94.085,94.51,23.463949999999993,61.230399999999996,61.6934,62.2762,23.3744,30.814549999999997,33.9798,2.0285,2.0253,567.85,582.05,598.15,572.9,539.8,518.15,571.3,572.85,554.1,533.8,2089.7,2177.4,2797.95,3418.375,3574.7,3148.5,3088.8,47.205,135.76,107.70000000000002,166.87,86.61000000000001,73.10000000000001,27.029999999999994,125.61999999999998,155.07999999999998,46.635000000000005,139.32,108.16999999999999,187.60499999999996,55.760000000000005,29.784999999999997,33.145,81.82,82.875,444.0,420.25,392.2,371.3,3944.3,4033.1,4486.9,2536.75
125,0.1,44.17,106.86500000000001,88.94,114.63000000000002,194.365,166.595,58.970000000000006,93.32999999999998,95.94500000000001,45.595,138.2,77.625,101.71000000000001,339.73,392.235,43.860000000000014,93.15,93.60499999999999,23.590700000000002,60.802350000000004,61.687799999999996,62.18639999999999,23.387899999999995,31.092600000000004,34.424899999999994,2.0263,2.0261000000000005,569.05,582.45,598.55,572.8,540.6,518.65,572.05,573.2,553.45,533.15,2094.55,2172.8,2781.55,3394.4,3592.45,3159.6,3093.65,47.124999999999986,135.835,107.285,166.73000000000002,86.39999999999999,73.88,27.234999999999996,126.845,153.329,46.834999999999994,139.76,109.525,188.75499999999997,55.475,29.98999999999999,33.120000000000005,81.98499999999999,83.06,443.9,420.55,392.75,371.9,3917.65,4034.05,4465.3,2534.2
126,0.05,43.84,108.54,88.49499999999999,114.68500000000002,185.54500000000002,174.31,59.00500000000001,93.025,95.94,45.405,138.1,77.84,101.57000000000001,352.9,371.795,44.93,93.28,93.77000000000001,23.524150000000002,60.967600000000004,61.875350000000005,61.92115000000001,23.42074999999999,30.98449999999999,34.45269999999999,2.0274499999999995,2.0397499999999997,570.15,583.1,599.5,572.7,540.35,518.2,571.55,572.55,554.15,534.05,2065.3,2171.75,2904.8,3409.15,3554.15,3148.0,3077.05,47.19500000000001,135.855,108.245,166.93,86.465,72.3,27.55,135.32999999999998,154.73700000000002,47.004999999999995,139.82,110.25000000000003,189.00500000000002,55.81500000000001,30.235000000000003,33.585,81.995,82.99,443.5,420.0,392.3,371.25,3847.45,4035.05,4459.45,2547.0
127,0.15,44.125,107.97999999999999,89.26,115.045,197.13500000000002,167.975,59.09999999999999,93.83,96.42999999999999,45.58,138.3,77.82000000000001,102.03999999999999,341.7500000000001,380.8250000000001,45.084999999999994,92.73500000000001,93.09,23.5492,60.86755000000001,61.63969999999999,61.762299999999996,23.38665,31.024400000000004,34.31055,2.0283,2.0269500000000003,569.15,583.05,599.35,573.7,539.3,516.5,571.45,572.3,553.6,533.85,2075.4,2167.65,2900.55,3451.25,3524.35,3179.65,3092.2,47.2,135.795,107.675,166.50500000000002,86.64499999999998,73.705,27.035000000000004,130.895,153.31,46.835,139.7,109.36000000000001,188.565,53.96500000000001,29.130000000000003,33.614999999999995,82.24000000000001,83.26,443.75,420.25,392.25,371.6,3835.6,4051.6,4465.65,2553.9
128,0.05,44.04,108.33000000000001,89.095,114.8,205.84500000000003,177.39999999999998,58.86500000000001,93.64,96.49999999999999,45.80999999999999,138.3,77.735,101.95500000000001,349.1550000000001,385.53999999999996,43.83000000000001,93.045,93.43999999999998,23.522550000000003,60.7426,61.51810000000002,62.0031,23.383100000000002,30.97835,34.0298,2.0277000000000003,2.03215,570.4,583.1,599.15,571.95,540.9,518.4,572.1,572.55,553.8,533.7,2089.0,2164.45,2816.95,3395.3,3576.35,3194.65,3088.15,47.235,135.855,108.09499999999998,166.885,86.41,74.17500000000001,27.170000000000005,126.275,154.55,46.709999999999994,139.375,107.69000000000001,187.24999999999997,55.750000000000014,30.089999999999996,32.995,81.53,82.63999999999999,443.7,419.7,391.75,370.7,3881.45,4033.65,4457.9,2556.8
129,0.0,44.34,106.77000000000001,88.98,114.82000000000001,203.85000000000002,166.98499999999996,59.019999999999996,93.475,96.18499999999999,46.015,138.4,77.9,102.035,344.05999999999995,382.985,43.739999999999995,92.53999999999999,92.91499999999999,23.5716,61.08689999999999,62.30709999999999,62.724250000000005,23.412499999999994,30.975600000000007,34.1209,2.0263,2.02395,569.35,582.95,599.5,572.95,540.05,517.25,572.2,572.9,553.7,533.55,2092.8,2161.85,2760.4,3416.7,3585.55,3173.45,3047.15,47.2,135.85000000000002,108.01000000000002,166.84500000000003,86.175,73.535,27.125,119.92,154.619,46.894999999999996,139.485,108.345,188.01999999999998,55.90999999999999,29.855000000000008,32.635000000000005,82.1,83.18000000000002,443.45,419.95,391.65,371.15,3946.0,4027.9,4477.1,2540.85
130,0.2,43.99999999999999,107.165,88.80000000000003,114.92,196.215,180.73,59.09499999999999,93.54999999999998,96.29499999999997,45.62,138.3,77.655,101.53,347.99,379.565,44.125000000000014,93.58000000000001,93.91,23.539049999999996,60.80895,61.41575,62.03105000000001,23.3912,31.041299999999996,34.69024999999999,2.0267,2.03415,569.3,582.9,599.35,573.45,540.25,517.75,571.1,572.4,553.8,534.5,2080.85,2178.35,2927.25,3391.9,3467.5,3154.1,3105.2,46.97,135.785,108.285,167.25,85.94500000000001,72.47,27.84499999999999,130.4,155.00500000000002,47.040000000000006,139.76500000000001,109.07000000000002,188.45999999999998,56.33,30.370000000000005,32.88000000000001,81.93500000000002,83.01,443.6,419.85,392.0,371.1,3848.55,4048.9,4452.6,2549.5
131,0.05,44.18000000000001,106.80500000000002,89.11500000000001,114.775,201.24999999999997,170.89500000000004,58.904999999999994,93.705,96.52000000000001,45.69499999999999,138.15,77.23499999999999,101.88500000000002,347.63000000000005,382.4050000000001,43.915,92.64,93.02,23.561,60.676100000000005,61.148700000000005,61.46925,23.393800000000002,31.0276,34.3132,2.028,2.02855,571.15,583.4,599.65,573.15,540.85,518.75,570.3,573.55,553.15,534.0,2068.2,2190.2,2905.2,3425.6,3522.95,3131.45,3123.15,47.22499999999998,135.855,107.995,166.92000000000002,86.575,72.97,27.479999999999997,131.76500000000001,155.10500000000005,46.92,139.5,108.72,187.98999999999998,55.71999999999999,29.334999999999997,33.275,81.77499999999999,82.94,443.7,420.25,392.15,371.4,3964.25,4026.7,4449.0,2534.65
