JUDGE,LOT_ID,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT5
양품,LOT-130,1호기,1호기,31.046,3277
양품,LOT-130,1호기,1호기,30.747,3909
양품,LOT-130,1호기,1호기,30.846,3329
양품,LOT-130,1호기,1호기,31.4,3790
양품,LOT-130,1호기,1호기,30.8,3545
양품,LOT-130,1호기,1호기,31.034,3868
명점,LOT-130,1호기,1호기,31.344,3211
양품,LOT-130,1호기,1호기,30.8,3919
양품,LOT-130,1호기,1호기,30.8,3353
명점,LOT-130,1호기,1호기,30.767,3242
양품,LOT-130,1호기,1호기,31.105,3281
양품,LOT-130,1호기,1호기,31.274,3248
양품,LOT-130,1호기,1호기,30.672,3273
양품,LOT-130,1호기,1호기,31.4,3345
양품,LOT-130,1호기,1호기,31.4,3806
양품,LOT-130,1호기,1호기,30.8,3351
양품,LOT-130,1호기,1호기,30.8,3422
명점,LOT-131,1호기,1호기,31.476,3192
양품,LOT-131,1호기,1호기,30.8,3347
양품,LOT-131,1호기,1호기,30.589,3897
양품,LOT-131,1호기,1호기,31.2,3880
명점,LOT-131,1호기,1호기,31.404,3794
양품,LOT-131,1호기,1호기,30.8,3809
양품,LOT-131,1호기,1호기,31.137,3291
양품,LOT-131,1호기,1호기,30.8,3274
양품,LOT-131,1호기,1호기,30.941,3739
양품,LOT-131,1호기,1호기,31.4,3295
양품,LOT-131,1호기,1호기,30.672,3273
양품,LOT-131,1호기,1호기,31.339,3813
양품,LOT-131,1호기,1호기,30.8,3545
양품,LOT-131,1호기,1호기,31.2,3244
양품,LOT-131,1호기,1호기,31.4,3287
양품,LOT-131,1호기,1호기,31,3333
양품,LOT-131,1호기,1호기,31,3767
양품,LOT-131,1호기,1호기,30.946,3296
양품,LOT-131,1호기,1호기,31.4,3335
양품,LOT-131,1호기,1호기,31.1,3902
양품,LOT-132,1호기,2호기,30.624,3338
양품,LOT-132,1호기,2호기,30.552,3949
명점,LOT-132,1호기,2호기,30.9,3332
양품,LOT-132,1호기,2호기,30.599,3911
양품,LOT-132,1호기,2호기,31.2,3298
양품,LOT-132,1호기,2호기,31.4,3272
양품,LOT-132,1호기,2호기,30.655,3282
양품,LOT-132,1호기,2호기,31.2,3881
양품,LOT-132,1호기,2호기,31.3,3343
양품,LOT-132,1호기,2호기,30.474,3846
명점,LOT-132,1호기,2호기,31.024,3866
양품,LOT-132,1호기,2호기,30.474,3846
양품,LOT-132,1호기,2호기,30.8,3351
양품,LOT-132,1호기,2호기,31.159,3545
양품,LOT-132,1호기,2호기,30.754,3927
양품,LOT-132,1호기,2호기,31.4,3427
양품,LOT-132,1호기,2호기,30.745,3276
양품,LOT-132,1호기,2호기,31.4,3341
양품,LOT-132,1호기,2호기,30.591,4414
양품,LOT-132,1호기,2호기,30.581,3273
명점,LOT-133,2호기,2호기,31.054,3299
양품,LOT-133,2호기,2호기,31.062,3399
양품,LOT-133,2호기,2호기,30.695,3636
양품,LOT-133,2호기,2호기,30.878,3892
양품,LOT-133,2호기,2호기,30.813,3942
명점,LOT-133,2호기,2호기,30.8,3254
양품,LOT-133,2호기,2호기,30.919,3871
양품,LOT-133,2호기,2호기,31.02,3368
양품,LOT-133,2호기,2호기,30.9,3323
양품,LOT-133,2호기,2호기,30.8,3267
양품,LOT-133,2호기,2호기,30.442,3307
양품,LOT-133,2호기,2호기,30.363,3838
양품,LOT-133,2호기,2호기,31.4,3898
양품,LOT-133,2호기,2호기,30.65,3388
양품,LOT-133,2호기,2호기,30.999,3331
양품,LOT-133,2호기,2호기,31.052,3875
양품,LOT-133,2호기,2호기,30.8,3336
양품,LOT-133,2호기,2호기,31.058,3432
양품,LOT-133,2호기,2호기,31.4,3790
양품,LOT-133,2호기,2호기,31.4,3265
양품,LOT-134,1호기,2호기,31.4,3816
양품,LOT-134,1호기,2호기,30.921,3260
양품,LOT-134,1호기,2호기,30.819,3303
양품,LOT-134,1호기,2호기,30.8,3335
양품,LOT-134,1호기,2호기,30.8,3836
양품,LOT-134,1호기,2호기,31.4,3333
양품,LOT-134,1호기,2호기,30.8,3887
명점,LOT-134,1호기,2호기,31.018,3210
양품,LOT-134,1호기,2호기,30.8,3809
양품,LOT-134,1호기,2호기,30.8,3965
양품,LOT-134,1호기,2호기,30.518,3956
양품,LOT-134,1호기,2호기,30.494,3821
양품,LOT-134,1호기,2호기,30.835,3253
양품,LOT-134,1호기,2호기,31.274,3831
양품,LOT-134,1호기,2호기,31.299,3342
양품,LOT-134,1호기,2호기,31,3333
양품,LOT-134,1호기,2호기,31.4,3797
양품,LOT-134,1호기,2호기,31.078,3389
명점,LOT-134,1호기,2호기,32,3424
양품,LOT-134,1호기,2호기,30.63,3868
명점,LOT-135,1호기,2호기,31.1,3568
명점,LOT-135,1호기,2호기,31.532,3909
양품,LOT-135,1호기,2호기,30.8,3342
양품,LOT-135,1호기,2호기,31.2,3814
양품,LOT-135,1호기,2호기,30.603,3816
양품,LOT-135,1호기,2호기,31.2,3298
양품,LOT-135,1호기,2호기,30.862,3820
양품,LOT-135,1호기,2호기,30.861,3337
양품,LOT-135,1호기,2호기,31,3807
양품,LOT-135,1호기,2호기,31.1,3572
양품,LOT-135,1호기,2호기,31.207,3254
양품,LOT-135,1호기,2호기,30.78,3293
양품,LOT-135,1호기,2호기,31.5,3264
양품,LOT-135,1호기,2호기,30.645,3324
양품,LOT-135,1호기,2호기,30.8,3862
양품,LOT-135,1호기,2호기,31.114,3797
양품,LOT-135,1호기,2호기,31.1,3840
명점,LOT-135,1호기,2호기,30.9,3343
양품,LOT-135,1호기,2호기,30.975,3842
양품,LOT-135,1호기,2호기,30.605,3807
양품,LOT-136,1호기,2호기,31.4,3341
양품,LOT-136,1호기,2호기,31.1,4029
양품,LOT-136,1호기,2호기,30.645,3324
양품,LOT-136,1호기,2호기,30.8,3818
양품,LOT-136,1호기,2호기,30.8,3337
양품,LOT-136,1호기,2호기,30.813,3281
양품,LOT-136,1호기,2호기,31.4,3287
양품,LOT-136,1호기,2호기,31.199,3836
양품,LOT-136,1호기,2호기,31.058,3348
양품,LOT-136,1호기,2호기,31.4,4009
양품,LOT-136,1호기,2호기,30.55,3276
양품,LOT-136,1호기,2호기,30.8,3805
양품,LOT-136,1호기,2호기,31.4,3459
양품,LOT-136,1호기,2호기,30.707,3336
양품,LOT-136,1호기,2호기,30.8,3265
양품,LOT-136,1호기,2호기,31,3773
양품,LOT-136,1호기,2호기,31.134,3257
양품,LOT-136,1호기,2호기,31.2,3807
양품,LOT-136,1호기,2호기,30,3545
양품,LOT-136,1호기,2호기,30.901,3340
양품,LOT-137,1호기,1호기,30.805,3790
양품,LOT-137,1호기,1호기,30.552,3356
양품,LOT-137,1호기,1호기,30.661,3338
양품,LOT-137,1호기,1호기,30.8,3862
양품,LOT-137,1호기,1호기,31.227,3743
양품,LOT-137,1호기,1호기,30.442,3307
양품,LOT-137,1호기,1호기,30.802,3329
명점,LOT-137,1호기,1호기,32,3233
명점,LOT-137,1호기,1호기,31.071,3227
양품,LOT-137,1호기,1호기,31.109,4177
양품,LOT-137,1호기,1호기,31.4,3363
양품,LOT-137,1호기,1호기,30.655,3282
양품,LOT-137,1호기,1호기,30.8,4134
양품,LOT-137,1호기,1호기,30.854,3807
양품,LOT-137,1호기,1호기,30.699,3261
양품,LOT-137,1호기,1호기,30.8,3267
양품,LOT-137,1호기,1호기,30.8,3954
양품,LOT-137,1호기,1호기,31.1,3908
양품,LOT-137,1호기,1호기,31.4,3820
양품,LOT-137,1호기,1호기,30.8,3971
양품,LOT-138,2호기,1호기,31.227,3743
양품,LOT-138,2호기,1호기,31.105,3281
양품,LOT-138,2호기,1호기,30.774,3266
양품,LOT-138,2호기,1호기,31.321,3318
양품,LOT-138,2호기,1호기,31.1,3847
양품,LOT-138,2호기,1호기,31.111,3346
양품,LOT-138,2호기,1호기,31.376,3932
양품,LOT-138,2호기,1호기,30.75,3813
양품,LOT-138,2호기,1호기,31.299,3342
양품,LOT-138,2호기,1호기,31.4,3855
양품,LOT-138,2호기,1호기,31.1,3276
양품,LOT-138,2호기,1호기,30.822,3286
양품,LOT-138,2호기,1호기,30.696,3331
양품,LOT-138,2호기,1호기,30.8,3818
양품,LOT-138,2호기,1호기,30.813,3281
양품,LOT-138,2호기,1호기,30,3545
양품,LOT-138,2호기,1호기,30.657,3807
양품,LOT-138,2호기,1호기,31.4,3459
양품,LOT-138,2호기,1호기,30.7,3673
양품,LOT-138,2호기,1호기,31.4,3894
명점,LOT-139,1호기,1호기,31.451,3797
양품,LOT-139,1호기,1호기,31.1,3938
명점,LOT-139,1호기,1호기,31.708,3542
양품,LOT-139,1호기,1호기,31.4,3332
양품,LOT-139,1호기,1호기,31.4,3295
양품,LOT-139,1호기,1호기,31.111,3346
양품,LOT-139,1호기,1호기,31.1,3280
양품,LOT-139,1호기,1호기,30.989,3817
양품,LOT-139,1호기,1호기,31.23,3958
양품,LOT-139,1호기,1호기,31.2,4295
양품,LOT-139,1호기,1호기,30.8,3919
양품,LOT-139,1호기,1호기,30.962,3436
양품,LOT-139,1호기,1호기,30.8,3545
양품,LOT-139,1호기,1호기,31.134,3257
양품,LOT-139,1호기,1호기,31.4,3804
양품,LOT-139,1호기,1호기,30.711,3890
양품,LOT-139,1호기,1호기,30.8,3954
양품,LOT-139,1호기,1호기,30.903,3345
양품,LOT-139,1호기,1호기,31.4,3343
명점,LOT-139,1호기,1호기,31.532,3455
양품,LOT-140,1호기,2호기,31.4,3374
양품,LOT-140,1호기,2호기,31.1,3386
양품,LOT-140,1호기,2호기,30.962,3436
양품,LOT-140,1호기,2호기,30.8,4134
양품,LOT-140,1호기,2호기,31.4,3901
양품,LOT-140,1호기,2호기,31.4,3906
양품,LOT-140,1호기,2호기,30.589,3897
양품,LOT-140,1호기,2호기,31.4,3906
양품,LOT-140,1호기,2호기,31.109,4177
양품,LOT-140,1호기,2호기,30.8,3353
양품,LOT-140,1호기,2호기,31.4,3271
양품,LOT-140,1호기,2호기,30.55,3276
양품,LOT-140,1호기,2호기,30.8,3338
양품,LOT-140,1호기,2호기,30.8,3836
명점,LOT-140,1호기,2호기,31.1,3227
명점,LOT-140,1호기,2호기,31.087,3932
양품,LOT-140,1호기,2호기,31.4,3271
양품,LOT-140,1호기,2호기,31.1,3346
양품,LOT-140,1호기,2호기,31.4,3830
양품,LOT-140,1호기,2호기,30.8,3276
양품,LOT-141,2호기,2호기,30.8,3276
양품,LOT-141,2호기,2호기,31.207,3804
양품,LOT-141,2호기,2호기,30.924,3848
양품,LOT-141,2호기,2호기,30,3545
양품,LOT-141,2호기,2호기,30.8,3918
양품,LOT-141,2호기,2호기,30.87,3355
양품,LOT-141,2호기,2호기,31.117,3673
명점,LOT-141,2호기,2호기,31.012,3288
양품,LOT-141,2호기,2호기,30.55,3276
양품,LOT-141,2호기,2호기,30.8,3286
양품,LOT-141,2호기,2호기,30.735,3828
양품,LOT-141,2호기,2호기,30.8,3422
양품,LOT-141,2호기,2호기,31.025,3355
양품,LOT-141,2호기,2호기,30.8,3809
양품,LOT-141,2호기,2호기,30,3545
양품,LOT-141,2호기,2호기,31.2,3637
양품,LOT-141,2호기,2호기,30.604,3340
양품,LOT-141,2호기,2호기,31.4,4009
양품,LOT-141,2호기,2호기,31.4,3335
양품,LOT-141,2호기,2호기,31.4,3271
양품,LOT-142,2호기,1호기,30.8,3861
양품,LOT-142,2호기,1호기,30.904,3256
양품,LOT-142,2호기,1호기,31,3286
양품,LOT-142,2호기,1호기,30.8,3268
양품,LOT-142,2호기,1호기,31.137,3291
양품,LOT-142,2호기,1호기,31.4,3894
양품,LOT-142,2호기,1호기,31.4,4052
양품,LOT-142,2호기,1호기,30.678,3364
양품,LOT-142,2호기,1호기,31.4,3253
양품,LOT-142,2호기,1호기,30.643,3827
양품,LOT-142,2호기,1호기,31.4,3928
양품,LOT-142,2호기,1호기,30.8,3336
양품,LOT-142,2호기,1호기,30.8,3919
양품,LOT-142,2호기,1호기,31.4,3266
양품,LOT-142,2호기,1호기,30.8,3343
양품,LOT-142,2호기,1호기,30.901,3340
양품,LOT-142,2호기,1호기,31.4,3583
명점,LOT-142,2호기,1호기,31.6,3743
양품,LOT-142,2호기,1호기,31.4,3906
양품,LOT-142,2호기,1호기,30.89,3272
양품,LOT-143,2호기,2호기,31.046,3277
양품,LOT-143,2호기,2호기,30.8,3938
양품,LOT-143,2호기,2호기,30.598,4314
양품,LOT-143,2호기,2호기,30.5,3919
양품,LOT-143,2호기,2호기,30.699,3867
명점,LOT-143,2호기,2호기,31.2,3688
양품,LOT-143,2호기,2호기,31,3333
양품,LOT-143,2호기,2호기,31,3331
양품,LOT-143,2호기,2호기,31.274,3831
양품,LOT-143,2호기,2호기,30.672,3809
양품,LOT-143,2호기,2호기,31,3860
양품,LOT-143,2호기,2호기,31.2,3244
양품,LOT-143,2호기,2호기,31.4,3314
양품,LOT-143,2호기,2호기,30.8,3271
양품,LOT-143,2호기,2호기,30.721,3908
양품,LOT-143,2호기,2호기,30.691,3306
양품,LOT-143,2호기,2호기,31.2,3227
양품,LOT-143,2호기,2호기,31.034,3868
양품,LOT-143,2호기,2호기,31.079,3464
양품,LOT-143,2호기,2호기,31.1,3908
명점,LOT-144,2호기,1호기,30.878,3892
양품,LOT-144,2호기,1호기,31.4,3806
양품,LOT-144,2호기,1호기,31.4,3815
양품,LOT-144,2호기,1호기,31.4,3845
양품,LOT-144,2호기,1호기,31.099,3865
양품,LOT-144,2호기,1호기,30.8,3271
양품,LOT-144,2호기,1호기,31.002,3305
양품,LOT-144,2호기,1호기,31,3303
양품,LOT-144,2호기,1호기,31.4,3322
양품,LOT-144,2호기,1호기,30.726,3825
양품,LOT-144,2호기,1호기,30.655,3282
양품,LOT-144,2호기,1호기,30.8,3861
양품,LOT-144,2호기,1호기,31.1,3941
양품,LOT-144,2호기,1호기,30.88,3271
명점,LOT-144,2호기,1호기,31.2,3309
양품,LOT-144,2호기,1호기,30.529,3798
양품,LOT-144,2호기,1호기,30.8,4134
양품,LOT-144,2호기,1호기,30.998,3850
양품,LOT-144,2호기,1호기,31.4,4009
양품,LOT-144,2호기,1호기,31,3782
양품,LOT-145,1호기,2호기,30.954,3370
양품,LOT-145,1호기,2호기,31.4,3365
양품,LOT-145,1호기,2호기,30.915,3908
양품,LOT-145,1호기,2호기,31.096,3279
양품,LOT-145,1호기,2호기,31.052,3875
양품,LOT-145,1호기,2호기,30,3545
양품,LOT-145,1호기,2호기,31.4,3764
양품,LOT-145,1호기,2호기,30.552,3356
양품,LOT-145,1호기,2호기,31.4,3339
양품,LOT-145,1호기,2호기,31,3782
양품,LOT-145,1호기,2호기,31.4,3842
양품,LOT-145,1호기,2호기,31.4,3897
양품,LOT-145,1호기,2호기,30.8,3928
양품,LOT-145,1호기,2호기,31.2,3814
양품,LOT-145,1호기,2호기,31.5,3307
양품,LOT-145,1호기,2호기,30.921,3260
명점,LOT-145,1호기,2호기,31.1,3128
양품,LOT-145,1호기,2호기,31.081,3903
양품,LOT-145,1호기,2호기,30.624,3338
양품,LOT-145,1호기,2호기,31.321,3833
양품,LOT-146,2호기,1호기,31,3331
양품,LOT-146,2호기,1호기,31.4,4071
양품,LOT-146,2호기,1호기,31.4,3339
양품,LOT-146,2호기,1호기,31.199,3836
양품,LOT-146,2호기,1호기,31,3799
양품,LOT-146,2호기,1호기,30.583,3898
양품,LOT-146,2호기,1호기,31.111,3269
양품,LOT-146,2호기,1호기,31.4,3804
양품,LOT-146,2호기,1호기,30.527,3326
양품,LOT-146,2호기,1호기,30.694,3364
양품,LOT-146,2호기,1호기,31.4,3936
양품,LOT-146,2호기,1호기,30.875,3328
양품,LOT-146,2호기,1호기,31.339,3813
양품,LOT-146,2호기,1호기,30.7,3673
양품,LOT-146,2호기,1호기,31.4,3815
양품,LOT-146,2호기,1호기,30.913,3355
양품,LOT-146,2호기,1호기,30.765,3783
양품,LOT-146,2호기,1호기,30,3545
양품,LOT-146,2호기,1호기,30.541,3811
양품,LOT-146,2호기,1호기,31.199,3836
양품,LOT-147,2호기,1호기,30,3545
양품,LOT-147,2호기,1호기,30.6,3870
양품,LOT-147,2호기,1호기,30.875,3328
양품,LOT-147,2호기,1호기,31.034,3868
양품,LOT-147,2호기,1호기,30,3545
양품,LOT-147,2호기,1호기,31.4,3818
양품,LOT-147,2호기,1호기,30.8,3548
양품,LOT-147,2호기,1호기,31.4,3826
양품,LOT-147,2호기,1호기,31.139,3270
양품,LOT-147,2호기,1호기,31.317,3342
양품,LOT-147,2호기,1호기,31.207,3804
양품,LOT-147,2호기,1호기,30.872,3312
양품,LOT-147,2호기,1호기,31,3258
양품,LOT-147,2호기,1호기,30.805,3790
양품,LOT-147,2호기,1호기,31,3240
양품,LOT-147,2호기,1호기,30.75,3870
명점,LOT-147,2호기,1호기,30.9,3423
양품,LOT-147,2호기,1호기,30.924,3848
양품,LOT-147,2호기,1호기,30.989,3817
양품,LOT-147,2호기,1호기,31.063,3589
양품,LOT-148,1호기,1호기,31.022,3813
양품,LOT-148,1호기,1호기,30.733,3349
양품,LOT-148,1호기,1호기,31.4,3324
양품,LOT-148,1호기,1호기,30.89,3272
양품,LOT-148,1호기,1호기,30.8,3795
양품,LOT-148,1호기,1호기,30.8,3934
양품,LOT-148,1호기,1호기,31.309,4067
양품,LOT-148,1호기,1호기,31.1,3906
양품,LOT-148,1호기,1호기,31.4,3253
양품,LOT-148,1호기,1호기,31.4,3901
양품,LOT-148,1호기,1호기,31.1,4029
양품,LOT-148,1호기,1호기,31.285,3341
명점,LOT-148,1호기,1호기,30.852,3532
양품,LOT-148,1호기,1호기,31.036,3925
양품,LOT-148,1호기,1호기,30.833,3339
양품,LOT-148,1호기,1호기,31.4,3914
양품,LOT-148,1호기,1호기,30.8,3358
양품,LOT-148,1호기,1호기,31.282,3353
양품,LOT-148,1호기,1호기,30.752,3799
양품,LOT-148,1호기,1호기,30.624,3338
양품,LOT-149,1호기,2호기,30.919,3835
양품,LOT-149,1호기,2호기,30.833,3339
양품,LOT-149,1호기,2호기,30.941,3739
양품,LOT-149,1호기,2호기,30.8,3580
양품,LOT-149,1호기,2호기,30.518,3956
양품,LOT-149,1호기,2호기,30.735,3828
양품,LOT-149,1호기,2호기,31,4297
양품,LOT-149,1호기,2호기,31.4,3936
양품,LOT-149,1호기,2호기,31.1,3941
양품,LOT-149,1호기,2호기,31.2,3898
양품,LOT-149,1호기,2호기,31.4,3257
양품,LOT-149,1호기,2호기,30.998,3850
양품,LOT-149,1호기,2호기,30.894,3833
양품,LOT-149,1호기,2호기,30,3545
양품,LOT-149,1호기,2호기,30.941,3739
양품,LOT-149,1호기,2호기,31.4,3815
양품,LOT-149,1호기,2호기,31.4,3302
양품,LOT-149,1호기,2호기,30.962,3436
양품,LOT-149,1호기,2호기,30.707,3336
양품,LOT-149,1호기,2호기,31.4,3816
양품,LOT-150,2호기,2호기,30.599,3911
양품,LOT-150,2호기,2호기,31.1,3292
양품,LOT-150,2호기,2호기,30.8,3265
양품,LOT-150,2호기,2호기,30.8,3376
양품,LOT-150,2호기,2호기,30.7,3863
양품,LOT-150,2호기,2호기,31.339,3813
양품,LOT-150,2호기,2호기,30.8,3940
명점,LOT-150,2호기,2호기,31.9,3762
양품,LOT-150,2호기,2호기,30.89,3272
양품,LOT-150,2호기,2호기,30.8,3928
양품,LOT-150,2호기,2호기,31,3240
명점,LOT-150,2호기,2호기,30.8,3312
양품,LOT-150,2호기,2호기,30.745,3276
양품,LOT-150,2호기,2호기,31.17,3827
명점,LOT-150,2호기,2호기,31.7,3761
양품,LOT-150,2호기,2호기,31,3824
양품,LOT-150,2호기,2호기,30.862,3820
양품,LOT-150,2호기,2호기,31.052,3875
양품,LOT-150,2호기,2호기,30.726,3896
양품,LOT-150,2호기,2호기,30.8,3815
양품,LOT-151,2호기,2호기,31.2,3258
양품,LOT-151,2호기,2호기,31.251,3252
양품,LOT-151,2호기,2호기,31.052,3875
양품,LOT-151,2호기,2호기,30.715,3915
양품,LOT-151,2호기,2호기,30.531,3348
양품,LOT-151,2호기,2호기,31.17,3827
양품,LOT-151,2호기,2호기,30.474,3846
양품,LOT-151,2호기,2호기,30.913,3355
양품,LOT-151,2호기,2호기,30.823,4243
양품,LOT-151,2호기,2호기,30.8,3347
양품,LOT-151,2호기,2호기,30.878,3832
양품,LOT-151,2호기,2호기,30.8,3818
양품,LOT-151,2호기,2호기,30.574,3979
명점,LOT-151,2호기,2호기,31.032,3421
양품,LOT-151,2호기,2호기,30.878,3832
양품,LOT-151,2호기,2호기,31.4,3818
양품,LOT-151,2호기,2호기,31,3336
양품,LOT-151,2호기,2호기,30.914,3241
양품,LOT-151,2호기,2호기,30.956,3914
양품,LOT-151,2호기,2호기,30.903,3345
양품,LOT-152,2호기,1호기,31.4,3845
양품,LOT-152,2호기,1호기,31.058,3348
양품,LOT-152,2호기,1호기,31,3767
양품,LOT-152,2호기,1호기,30.8,3965
양품,LOT-152,2호기,1호기,30.944,3338
양품,LOT-152,2호기,1호기,30,3545
양품,LOT-152,2호기,1호기,31.285,3341
양품,LOT-152,2호기,1호기,30.743,3358
명점,LOT-152,2호기,1호기,32,3421
양품,LOT-152,2호기,1호기,31.4,4009
양품,LOT-152,2호기,1호기,30.723,3416
양품,LOT-152,2호기,1호기,31.4,3850
양품,LOT-152,2호기,1호기,31.377,3909
양품,LOT-152,2호기,1호기,30.8,3338
명점,LOT-152,2호기,1호기,30.494,3821
양품,LOT-152,2호기,1호기,31.4,3818
양품,LOT-152,2호기,1호기,30.872,3312
양품,LOT-152,2호기,1호기,30.919,3871
양품,LOT-152,2호기,1호기,30.599,3911
양품,LOT-152,2호기,1호기,31.4,3905
양품,LOT-153,1호기,1호기,31.2,3862
명점,LOT-153,1호기,1호기,31.149,3321
양품,LOT-153,1호기,1호기,31.377,3909
양품,LOT-153,1호기,1호기,30.8,3337
양품,LOT-153,1호기,1호기,31.087,3932
양품,LOT-153,1호기,1호기,31.4,3338
양품,LOT-153,1호기,1호기,30.8,3323
양품,LOT-153,1호기,1호기,30.8,3263
명점,LOT-153,1호기,1호기,30.6,3189
양품,LOT-153,1호기,1호기,30.961,3293
양품,LOT-153,1호기,1호기,31.2,4295
양품,LOT-153,1호기,1호기,31.4,3815
양품,LOT-153,1호기,1호기,31.285,3341
양품,LOT-153,1호기,1호기,31.4,3906
양품,LOT-153,1호기,1호기,31.4,3826
양품,LOT-153,1호기,1호기,30.798,3864
양품,LOT-153,1호기,1호기,30.598,4314
양품,LOT-153,1호기,1호기,31.4,3427
양품,LOT-153,1호기,1호기,30.645,3324
양품,LOT-153,1호기,1호기,31.1,4029
양품,LOT-154,1호기,2호기,30.667,3908
양품,LOT-154,1호기,2호기,30,3545
양품,LOT-154,1호기,2호기,31.4,3831
양품,LOT-154,1호기,2호기,30.686,3931
양품,LOT-154,1호기,2호기,30.788,3801
양품,LOT-154,1호기,2호기,30.624,3338
양품,LOT-154,1호기,2호기,30,3545
양품,LOT-154,1호기,2호기,30.347,3330
양품,LOT-154,1호기,2호기,31.033,3606
양품,LOT-154,1호기,2호기,31.4,3296
양품,LOT-154,1호기,2호기,30.87,3355
양품,LOT-154,1호기,2호기,30.833,3339
양품,LOT-154,1호기,2호기,30.919,3871
양품,LOT-154,1호기,2호기,30.729,3918
양품,LOT-154,1호기,2호기,30,3545
양품,LOT-154,1호기,2호기,31.4,3652
양품,LOT-154,1호기,2호기,31.182,3361
양품,LOT-154,1호기,2호기,31.4,3816
양품,LOT-154,1호기,2호기,31.2,4295
양품,LOT-154,1호기,2호기,31.2,3847
양품,LOT-155,2호기,1호기,31.079,3464
양품,LOT-155,2호기,1호기,30.753,3283
양품,LOT-155,2호기,1호기,30.658,3350
양품,LOT-155,2호기,1호기,31,3336
양품,LOT-155,2호기,1호기,31.336,3775
양품,LOT-155,2호기,1호기,30.9,3342
양품,LOT-155,2호기,1호기,30.7,3863
양품,LOT-155,2호기,1호기,31,3767
양품,LOT-155,2호기,1호기,30.731,3351
양품,LOT-155,2호기,1호기,30.765,3839
양품,LOT-155,2호기,1호기,30.8,4134
양품,LOT-155,2호기,1호기,30.8,3818
양품,LOT-155,2호기,1호기,30.8,3861
양품,LOT-155,2호기,1호기,30.743,3358
양품,LOT-155,2호기,1호기,30.8,3965
양품,LOT-155,2호기,1호기,30.753,3859
양품,LOT-155,2호기,1호기,30.995,3272
명점,LOT-155,2호기,1호기,31.9,3205
양품,LOT-155,2호기,1호기,30,3545
양품,LOT-155,2호기,1호기,31.111,3269
양품,LOT-156,2호기,2호기,31.025,3355
양품,LOT-156,2호기,2호기,30.807,3312
양품,LOT-156,2호기,2호기,30.8,3887
명점,LOT-156,2호기,2호기,30.8,3123
양품,LOT-156,2호기,2호기,30.753,3859
양품,LOT-156,2호기,2호기,31.4,3905
양품,LOT-156,2호기,2호기,31.1,3938
양품,LOT-156,2호기,2호기,30.919,3798
양품,LOT-156,2호기,2호기,31.05,3227
양품,LOT-156,2호기,2호기,31.4,3830
양품,LOT-156,2호기,2호기,31.058,3348
양품,LOT-156,2호기,2호기,31.4,3341
양품,LOT-156,2호기,2호기,30.688,3289
양품,LOT-156,2호기,2호기,30.8,3376
양품,LOT-156,2호기,2호기,31.098,3824
명점,LOT-156,2호기,2호기,31.56,3662
양품,LOT-156,2호기,2호기,31.1,3322
양품,LOT-156,2호기,2호기,31.4,3896
양품,LOT-156,2호기,2호기,30.802,3329
양품,LOT-156,2호기,2호기,31.052,3886
양품,LOT-157,1호기,1호기,31.1,3941
양품,LOT-157,1호기,1호기,30.9,3315
양품,LOT-157,1호기,1호기,31.4,3898
양품,LOT-157,1호기,1호기,30.906,3818
양품,LOT-157,1호기,1호기,30.732,3343
양품,LOT-157,1호기,1호기,31.4,3353
양품,LOT-157,1호기,1호기,30.5,3919
양품,LOT-157,1호기,1호기,30.707,3358
양품,LOT-157,1호기,1호기,31.1,3902
양품,LOT-157,1호기,1호기,30.8,3814
양품,LOT-157,1호기,1호기,30.947,3906
명점,LOT-157,1호기,1호기,31.379,3411
양품,LOT-157,1호기,1호기,30.8,3988
양품,LOT-157,1호기,1호기,31.4,3826
양품,LOT-157,1호기,1호기,31.228,3292
양품,LOT-157,1호기,1호기,31.2,3807
양품,LOT-157,1호기,1호기,31,3331
양품,LOT-157,1호기,1호기,31.2,3258
명점,LOT-157,1호기,1호기,31.7,3780
양품,LOT-157,1호기,1호기,31.006,3915
양품,LOT-158,2호기,1호기,31,3767
양품,LOT-158,2호기,1호기,30.752,3799
양품,LOT-158,2호기,1호기,30.765,3783
양품,LOT-158,2호기,1호기,30.846,3329
양품,LOT-158,2호기,1호기,30.84,4006
양품,LOT-158,2호기,1호기,30.762,3262
양품,LOT-158,2호기,1호기,30.752,3924
양품,LOT-158,2호기,1호기,30.8,3545
양품,LOT-158,2호기,1호기,30.8,3339
양품,LOT-158,2호기,1호기,30.599,3911
양품,LOT-158,2호기,1호기,31.062,3399
양품,LOT-158,2호기,1호기,31.23,3958
양품,LOT-158,2호기,1호기,30.694,3324
양품,LOT-158,2호기,1호기,30.8,3273
양품,LOT-158,2호기,1호기,31.139,3270
양품,LOT-158,2호기,1호기,31.4,3325
양품,LOT-158,2호기,1호기,31.052,3886
명점,LOT-158,2호기,1호기,30.9,3795
명점,LOT-158,2호기,1호기,30.8,3273
양품,LOT-158,2호기,1호기,31.4,3826
명점,LOT-159,2호기,2호기,31.64,3798
양품,LOT-159,2호기,2호기,30.474,3846
양품,LOT-159,2호기,2호기,30.735,3357
양품,LOT-159,2호기,2호기,31,3286
명점,LOT-159,2호기,2호기,31.134,3903
양품,LOT-159,2호기,2호기,30.956,3914
